0
2001
# eps (GeV/fm^3)  P (GeV/fm^3)      s (fm^-3)      n_b (fm^-3)      x                T (GeV)       mu_b (GeV)     mu_s (GeV)      c_2^2            deps/dT|(n/s)
   0.0            0.0              0.0            0.0            0.0               0.0            0.0            0.0              0.0                       0.0
  10.9810000000   2.6685670989    48.5519452787   0.0000000000   1.0000000000	   0.2811332691   0.0000000000   0.0000000000	  0.29124726073388879        166.70352591944496     
  11.0010000000   2.6743925213    48.6230707669   0.0000000000   1.0000000000	   0.2812531646   0.0000000000   0.0000000000	  0.29129478930394753        166.92049618573009     
  11.1010000000   2.7035337930    48.9782450008   0.0000000000   1.0000000000	   0.2818503154   0.0000000000   0.0000000000	  0.29152996099718259        168.00415584484102     
  11.2010000000   2.7326983761    49.3326699059   0.0000000000   1.0000000000	   0.2824436301   0.0000000000   0.0000000000	  0.29176110026145902        169.08583721986551     
  11.3010000000   2.7618858813    49.6863534987   0.0000000000   1.0000000000	   0.2830331649   0.0000000000   0.0000000000	  0.29198832053675661        170.16555116774791     
  11.4010000000   2.7910959119    50.0393034259   0.0000000000   1.0000000000	   0.2836189741   0.0000000000   0.0000000000	  0.29221172934936690        171.24330887521111     
  11.5010000000   2.8203281041    50.3915274601   0.0000000000   1.0000000000	   0.2842011114   0.0000000000   0.0000000000	  0.29243143220186679        172.31912137726601     
  11.6010000000   2.8495820806    50.7430329438   0.0000000000   1.0000000000	   0.2847796287   0.0000000000   0.0000000000	  0.29264752857876886        173.39300007170647     
  11.7010000000   2.8788574930    51.0938273139   0.0000000000   1.0000000000	   0.2853545773   0.0000000000   0.0000000000	  0.29286011599692974        174.46495621301108     
  11.8010000000   2.9081539900    51.4439177245   0.0000000000   1.0000000000	   0.2859260072   0.0000000000   0.0000000000	  0.29306928735243215        175.53500125929483     
  11.9010000000   2.9374712382    51.7933113037   0.0000000000   1.0000000000	   0.2864939674   0.0000000000   0.0000000000	  0.29327513294452962        176.60314662092014     
  12.0010000000   2.9668089087    52.1420150028   0.0000000000   1.0000000000	   0.2870585057   0.0000000000   0.0000000000	  0.29347773949199002        177.66940379536879     
  12.1010000000   2.9961666833    52.4900356728   0.0000000000   1.0000000000	   0.2876196691   0.0000000000   0.0000000000	  0.29367719081265714        178.73378428741421     
  12.2010000000   3.0255442444    52.8373799583   0.0000000000   1.0000000000	   0.2881775035   0.0000000000   0.0000000000	  0.29387356717352309        179.79629970297555     
  12.3010000000   3.0549412936    53.1840545146   0.0000000000   1.0000000000	   0.2887320538   0.0000000000   0.0000000000	  0.29406694695266727        180.85696153807916     
  12.4010000000   3.0843575375    53.5300658570   0.0000000000   1.0000000000	   0.2892833643   0.0000000000   0.0000000000	  0.29425740565092950        181.91578131604194     
  12.5010000000   3.1137926790    53.8754202528   0.0000000000   1.0000000000	   0.2898314779   0.0000000000   0.0000000000	  0.29444501524198535        182.97277068354660     
  12.6010000000   3.1432464468    54.2201240839   0.0000000000   1.0000000000	   0.2903764370   0.0000000000   0.0000000000	  0.29462984680414733        184.02794106564932     
  12.7010000000   3.1727185584    54.5641834122   0.0000000000   1.0000000000	   0.2909182830   0.0000000000   0.0000000000	  0.29481196756415756        185.08130407001863     
  12.8010000000   3.2022087507    54.9076043445   0.0000000000   1.0000000000	   0.2914570566   0.0000000000   0.0000000000	  0.29499144352080137        186.13287114097258     
  12.9010000000   3.2317167624    55.2503928324   0.0000000000   1.0000000000	   0.2919927974   0.0000000000   0.0000000000	  0.29516833813013710        187.18265374389478     
  13.0010000000   3.2612423366    55.5925547078   0.0000000000   1.0000000000	   0.2925255446   0.0000000000   0.0000000000	  0.29534271263041628        188.23066332889621     
  13.1010000000   3.2907852196    55.9340956720   0.0000000000   1.0000000000	   0.2930553361   0.0000000000   0.0000000000	  0.29551462603845519        189.27691133889442     
  13.2010000000   3.3203451843    56.2750215741   0.0000000000   1.0000000000	   0.2935822099   0.0000000000   0.0000000000	  0.29568413708983382        190.32140894663146     
  13.3010000000   3.3499219708    56.6153377262   0.0000000000   1.0000000000	   0.2941062022   0.0000000000   0.0000000000	  0.29585129968924739        191.36416769378860     
  13.4010000000   3.3795153645    56.9550498097   0.0000000000   1.0000000000	   0.2946273495   0.0000000000   0.0000000000	  0.29601616906388695        192.40519864091053     
  13.5010000000   3.4091251321    57.2941631416   0.0000000000   1.0000000000	   0.2951456869   0.0000000000   0.0000000000	  0.29617879689299231        193.44451305297775     
  13.6010000000   3.4387510540    57.6326830519   0.0000000000   1.0000000000	   0.2956612492   0.0000000000   0.0000000000	  0.29633923388890426        194.48212204491921     
  13.7010000000   3.4683929062    57.9706146793   0.0000000000   1.0000000000	   0.2961740703   0.0000000000   0.0000000000	  0.29649752849653455        195.51803677161251     
  13.8010000000   3.4980504849    58.3079632565   0.0000000000   1.0000000000	   0.2966841837   0.0000000000   0.0000000000	  0.29665372881314278        196.55226816051695     
  13.9010000000   3.5277235841    58.6447338570   0.0000000000   1.0000000000	   0.2971916221   0.0000000000   0.0000000000	  0.29680788096684813        197.58482714787027     
  14.0010000000   3.5574119943    58.9809313848   0.0000000000   1.0000000000	   0.2976964178   0.0000000000   0.0000000000	  0.29696002910967889        198.61572468743049     
  14.1010000000   3.5871155277    59.3165608644   0.0000000000   1.0000000000	   0.2981986022   0.0000000000   0.0000000000	  0.29711021732546439        199.64497147999504     
  14.2010000000   3.6168339735    59.6516269348   0.0000000000   1.0000000000	   0.2986982063   0.0000000000   0.0000000000	  0.29725848642132574        200.67257844486599     
  14.3010000000   3.6465671582    59.9861345402   0.0000000000   1.0000000000	   0.2991952606   0.0000000000   0.0000000000	  0.29740487838489721        201.69855607591657     
  14.4010000000   3.6763148925    60.3200883235   0.0000000000   1.0000000000	   0.2996897950   0.0000000000   0.0000000000	  0.29754943254124677        202.72291500719206     
  14.5010000000   3.7060769870    60.6534928176   0.0000000000   1.0000000000	   0.3001818386   0.0000000000   0.0000000000	  0.29769218682029830        203.74566583491850     
  14.6010000000   3.7358532699    60.9863526399   0.0000000000   1.0000000000	   0.3006714204   0.0000000000   0.0000000000	  0.29783317901223699        204.76681893599840     
  14.7010000000   3.7656435681    61.3186722849   0.0000000000   1.0000000000	   0.3011585687   0.0000000000   0.0000000000	  0.29797244548254415        205.78638466253437     
  14.8010000000   3.7954476971    61.6504560134   0.0000000000   1.0000000000	   0.3016433111   0.0000000000   0.0000000000	  0.29811002053054503        206.80437344476539     
  14.9010000000   3.8252655149    61.9817084586   0.0000000000   1.0000000000	   0.3021256753   0.0000000000   0.0000000000	  0.29824594016565603        207.82079522747381     
  15.0010000000   3.8550968391    62.3124337008   0.0000000000   1.0000000000	   0.3026056877   0.0000000000   0.0000000000	  0.29838023641006184        208.83566033235567     
  15.1010000000   3.8849415099    62.6426359756   0.0000000000   1.0000000000	   0.3030833748   0.0000000000   0.0000000000	  0.29851294170686488        209.84897879929648     
  15.2010000000   3.9147993714    62.9723194636   0.0000000000   1.0000000000	   0.3035587626   0.0000000000   0.0000000000	  0.29864408764192679        210.86076058251774     
  15.3010000000   3.9446702751    63.3014883373   0.0000000000   1.0000000000	   0.3040318764   0.0000000000   0.0000000000	  0.29877370524366237        211.87101550864094     
  15.4010000000   3.9745540610    63.6301465464   0.0000000000   1.0000000000	   0.3045027414   0.0000000000   0.0000000000	  0.29890182371669155        212.87975347625814     
  15.5010000000   4.0044505940    63.9582982287   0.0000000000   1.0000000000	   0.3049713821   0.0000000000   0.0000000000	  0.29902847293439394        213.88698407556626     
  15.6010000000   4.0343597066    64.2859470783   0.0000000000   1.0000000000	   0.3054378226   0.0000000000   0.0000000000	  0.29915367967316747        214.89271717634557     
  15.7010000000   4.0642812794    64.6130972286   0.0000000000   1.0000000000	   0.3059020869   0.0000000000   0.0000000000	  0.29927747290977880        215.89696210793113     
  15.8010000000   4.0942151537    64.9397523049   0.0000000000   1.0000000000	   0.3063641981   0.0000000000   0.0000000000	  0.29939987819051911        216.89972854143096     
  15.9010000000   4.1241612085    65.2659162588   0.0000000000   1.0000000000	   0.3068241795   0.0000000000   0.0000000000	  0.29952092260559193        217.90102571464368     
  16.0010000000   4.1541193015    65.5915927320   0.0000000000   1.0000000000	   0.3072820536   0.0000000000   0.0000000000	  0.29964063104002336        218.90086302487978     
  16.1010000000   4.1840892879    65.9167852604   0.0000000000   1.0000000000	   0.3077378425   0.0000000000   0.0000000000	  0.29975902741042754        219.89924984027579     
  16.2010000000   4.2140710588    66.2414976956   0.0000000000   1.0000000000	   0.3081915682   0.0000000000   0.0000000000	  0.29987613712800110        220.89619510899036     
  16.3010000000   4.2440644724    66.5657334556   0.0000000000   1.0000000000	   0.3086432522   0.0000000000   0.0000000000	  0.29999198274924294        221.89170805686032     
  16.4010000000   4.2740694119    66.8894961595   0.0000000000   1.0000000000	   0.3090929158   0.0000000000   0.0000000000	  0.30010658767898712        222.88579759885894     
  16.5010000000   4.3040857561    67.2127893031   0.0000000000   1.0000000000	   0.3095405797   0.0000000000   0.0000000000	  0.30021997430121200        223.87847264158376     
  16.6010000000   4.3341133677    67.5356161451   0.0000000000   1.0000000000	   0.3099862644   0.0000000000   0.0000000000	  0.30033216335542040        224.86974219004918     
  16.7010000000   4.3641521440    67.8579802426   0.0000000000   1.0000000000	   0.3104299901   0.0000000000   0.0000000000	  0.30044317700257323        225.85961485169253     
  16.8010000000   4.3942019652    68.1798849078   0.0000000000   1.0000000000	   0.3108717767   0.0000000000   0.0000000000	  0.30055303573415015        226.84809934206882     
  16.9010000000   4.4242627149    68.5013334191   0.0000000000   1.0000000000	   0.3113116438   0.0000000000   0.0000000000	  0.30066175959331659        227.83520428991454     
  17.0010000000   4.4543342787    68.8223290176   0.0000000000   1.0000000000	   0.3117496106   0.0000000000   0.0000000000	  0.30076936816328081        228.82093824195343     
  17.1010000000   4.4844165549    69.1428750124   0.0000000000   1.0000000000	   0.3121856960   0.0000000000   0.0000000000	  0.30087588116675096        229.80530956577306     
  17.2010000000   4.5145094225    69.4629744489   0.0000000000   1.0000000000	   0.3126199187   0.0000000000   0.0000000000	  0.30098131662112720        230.78832675973800     
  17.3010000000   4.5446127821    69.7826305429   0.0000000000   1.0000000000	   0.3130522970   0.0000000000   0.0000000000	  0.30108569327248252        231.76999805068033     
  17.4010000000   4.5747265247    70.1018463477   0.0000000000   1.0000000000	   0.3134828491   0.0000000000   0.0000000000	  0.30118902875221881        232.75033170405757     
  17.5010000000   4.6048505518    70.4206249715   0.0000000000   1.0000000000	   0.3139115928   0.0000000000   0.0000000000	  0.30129134078615621        233.72933582397582     
  17.6010000000   4.6349847648    70.7389694631   0.0000000000   1.0000000000	   0.3143385456   0.0000000000   0.0000000000	  0.30139264657414455        234.70701845977797     
  17.7010000000   4.6651290534    71.0568826974   0.0000000000   1.0000000000	   0.3147637248   0.0000000000   0.0000000000	  0.30149296217473270        235.68338771433139     
  17.8010000000   4.6952833171    71.3743675932   0.0000000000   1.0000000000	   0.3151871472   0.0000000000   0.0000000000	  0.30159230371036583        236.65845154225710     
  17.9010000000   4.7254474748    71.6914272238   0.0000000000   1.0000000000	   0.3156088300   0.0000000000   0.0000000000	  0.30169068795912257        237.63221764890562     
  18.0010000000   4.7556214223    72.0080643662   0.0000000000   1.0000000000	   0.3160287894   0.0000000000   0.0000000000	  0.30178812992387533        238.60469391003767     
  18.1010000000   4.7858050743    72.3242819457   0.0000000000   1.0000000000	   0.3164470419   0.0000000000   0.0000000000	  0.30188464524334924        239.57588796015128     
  18.2010000000   4.8159983212    72.6400825829   0.0000000000   1.0000000000	   0.3168636033   0.0000000000   0.0000000000	  0.30198024776795429        240.54580761439288     
  18.3010000000   4.8462010934    72.9554692676   0.0000000000   1.0000000000	   0.3172784896   0.0000000000   0.0000000000	  0.30207495316804411        241.51446024387764     
  18.4010000000   4.8764132853    73.2704445649   0.0000000000   1.0000000000	   0.3176917162   0.0000000000   0.0000000000	  0.30216877470687614        242.48185351385644     
  18.5010000000   4.9066348198    73.5850112920   0.0000000000   1.0000000000	   0.3181032987   0.0000000000   0.0000000000	  0.30226172684414748        243.44799475700194     
  18.6010000000   4.9368656047    73.8991720611   0.0000000000   1.0000000000	   0.3185132519   0.0000000000   0.0000000000	  0.30235382282120271        244.41289139835095     
  18.7010000000   4.9671055541    74.2129295041   0.0000000000   1.0000000000	   0.3189215910   0.0000000000   0.0000000000	  0.30244507585495262        245.37655074819381     
  18.8010000000   4.9973545878    74.5262862705   0.0000000000   1.0000000000	   0.3193283306   0.0000000000   0.0000000000	  0.30253549912776723        246.33898000505266     
  18.9010000000   5.0276126317    74.8392450254   0.0000000000   1.0000000000	   0.3197334852   0.0000000000   0.0000000000	  0.30262510577764357        247.30018625863983     
  19.0010000000   5.0578795835    75.1518081009   0.0000000000   1.0000000000	   0.3201370690   0.0000000000   0.0000000000	  0.30271390709971235        248.26017681472828     
  19.1010000000   5.0881553792    75.4639781847   0.0000000000   1.0000000000	   0.3205390963   0.0000000000   0.0000000000	  0.30280191612118657        249.21895855672219     
  19.2010000000   5.1184399374    75.7757577421   0.0000000000   1.0000000000	   0.3209395808   0.0000000000   0.0000000000	  0.30288914460712302        250.17653848369960     
  19.3010000000   5.1487331813    76.0871492437   0.0000000000   1.0000000000	   0.3213385363   0.0000000000   0.0000000000	  0.30297560424702424        251.13292349977945     
  19.4010000000   5.1790350382    76.3981551635   0.0000000000   1.0000000000	   0.3217359763   0.0000000000   0.0000000000	  0.30306130664619346        252.08812041696717     
  19.5010000000   5.2093454278    76.7087778604   0.0000000000   1.0000000000	   0.3221319142   0.0000000000   0.0000000000	  0.30314626272451439        253.04213606668759     
  19.6010000000   5.2396642621    77.0190195742   0.0000000000   1.0000000000	   0.3225263628   0.0000000000   0.0000000000	  0.30323048271170827        253.99497730397786     
  19.7010000000   5.2699914908    77.3288828932   0.0000000000   1.0000000000	   0.3229193355   0.0000000000   0.0000000000	  0.30331397850851488        254.94665057460529     
  19.8010000000   5.3003270323    77.6383700490   0.0000000000   1.0000000000	   0.3233108449   0.0000000000   0.0000000000	  0.30339676012411476        255.89716257090274     
  19.9010000000   5.3306708194    77.9474833831   0.0000000000   1.0000000000	   0.3237009036   0.0000000000   0.0000000000	  0.30347883803911518        256.84651979940077     
  20.0010000000   5.3610227875    78.2562252283   0.0000000000   1.0000000000	   0.3240895243   0.0000000000   0.0000000000	  0.30356022260537752        257.79472869225270     
  20.1010000000   5.3913828394    78.5645975500   0.0000000000   1.0000000000	   0.3244767187   0.0000000000   0.0000000000	  0.30364092227258821        258.74179594103470     
  20.2010000000   5.4217509499    78.8726030122   0.0000000000   1.0000000000	   0.3248624996   0.0000000000   0.0000000000	  0.30372094888406531        259.68772750776753     
  20.3010000000   5.4521270139    79.1802434322   0.0000000000   1.0000000000	   0.3252468785   0.0000000000   0.0000000000	  0.30380031001345620        260.63253006124393     
  20.4010000000   5.4825109863    79.4875212049   0.0000000000   1.0000000000	   0.3256298674   0.0000000000   0.0000000000	  0.30387901602254236        261.57620965498006     
  20.5010000000   5.5129028001    79.7944384683   0.0000000000   1.0000000000	   0.3260114780   0.0000000000   0.0000000000	  0.30395707593549171        262.51877250322769     
  20.6010000000   5.5433023775    80.1009972192   0.0000000000   1.0000000000	   0.3263917215   0.0000000000   0.0000000000	  0.30403449802460558        263.46022487457105     
  20.7010000000   5.5737096772    80.4071997923   0.0000000000   1.0000000000	   0.3267706096   0.0000000000   0.0000000000	  0.30411129214681232        264.40057264781871     
  20.8010000000   5.6041246109    80.7130480165   0.0000000000   1.0000000000	   0.3271481531   0.0000000000   0.0000000000	  0.30418746563865562        265.33982209645467     
  20.9010000000   5.6345471505    81.0185442981   0.0000000000   1.0000000000	   0.3275243637   0.0000000000   0.0000000000	  0.30426302857545307        266.27797888361772     
  21.0010000000   5.6649771963    81.3236902899   0.0000000000   1.0000000000	   0.3278992515   0.0000000000   0.0000000000	  0.30433798733744333        267.21504929892376     
  21.1010000000   5.6954147207    81.6284883421   0.0000000000   1.0000000000	   0.3282728280   0.0000000000   0.0000000000	  0.30441235161105645        268.15103891192206     
  21.2010000000   5.7258596477    81.9329402888   0.0000000000   1.0000000000	   0.3286451034   0.0000000000   0.0000000000	  0.30448612854783291        269.08595370013569     
  21.3010000000   5.7563119250    82.2370481741   0.0000000000   1.0000000000	   0.3290160884   0.0000000000   0.0000000000	  0.30455932625820609        270.01979937509867     
  21.4010000000   5.7867714998    82.5408140085   0.0000000000   1.0000000000	   0.3293857933   0.0000000000   0.0000000000	  0.30463195263935317        270.95258160991284     
  21.5010000000   5.8172383064    82.8442396442   0.0000000000   1.0000000000	   0.3297542284   0.0000000000   0.0000000000	  0.30470401479048281        271.88430615585298     
  21.6010000000   5.8477122777    83.1473268950   0.0000000000   1.0000000000	   0.3301214036   0.0000000000   0.0000000000	  0.30477551959039101        272.81497873167098     
  21.7010000000   5.8781933825    83.4500779049   0.0000000000   1.0000000000	   0.3304873292   0.0000000000   0.0000000000	  0.30484647542872795        273.74460468183094     
  21.8010000000   5.9086815638    83.7524945323   0.0000000000   1.0000000000	   0.3308520150   0.0000000000   0.0000000000	  0.30491688930230004        274.67318954977816     
  21.9010000000   5.9391767501    84.0545784692   0.0000000000   1.0000000000	   0.3312154705   0.0000000000   0.0000000000	  0.30498676739420127        275.60073896772536     
  22.0010000000   5.9696788933    84.3563316114   0.0000000000   1.0000000000	   0.3315777055   0.0000000000   0.0000000000	  0.30505611680307471        276.52725831376603     
  22.1010000000   6.0001879558    84.6577559345   0.0000000000   1.0000000000	   0.3319387297   0.0000000000   0.0000000000	  0.30512494495679426        277.45275282730648     
  22.2010000000   6.0307038727    84.9588531198   0.0000000000   1.0000000000	   0.3322985522   0.0000000000   0.0000000000	  0.30519325787857293        278.37722795819684     
  22.3010000000   6.0612265893    85.2596249244   0.0000000000   1.0000000000	   0.3326571823   0.0000000000   0.0000000000	  0.30526106191420671        279.30068902272649     
  22.4010000000   6.0917560610    85.5600731820   0.0000000000   1.0000000000	   0.3330146293   0.0000000000   0.0000000000	  0.30532836372537103        280.22314120456360     
  22.5010000000   6.1222922407    85.8601996759   0.0000000000   1.0000000000	   0.3333709022   0.0000000000   0.0000000000	  0.30539516970916170        281.14458967253194     
  22.6010000000   6.1528350782    86.1600061381   0.0000000000   1.0000000000	   0.3337260100   0.0000000000   0.0000000000	  0.30546148599457085        282.06503958285236     
  22.7010000000   6.1833845204    86.4594942476   0.0000000000   1.0000000000	   0.3340799614   0.0000000000   0.0000000000	  0.30552731843906367        282.98449608136696     
  22.8010000000   6.2139405238    86.7586657549   0.0000000000   1.0000000000	   0.3344327654   0.0000000000   0.0000000000	  0.30559267319743988        283.90296418810590     
  22.9010000000   6.2445030413    87.0575223556   0.0000000000   1.0000000000	   0.3347844304   0.0000000000   0.0000000000	  0.30565755614413626        284.82044891606733     
  23.0010000000   6.2750720227    87.3560656881   0.0000000000   1.0000000000	   0.3351349650   0.0000000000   0.0000000000	  0.30572197287010772        285.73695527339697     
  23.1010000000   6.3056474265    87.6542974600   0.0000000000   1.0000000000	   0.3354843777   0.0000000000   0.0000000000	  0.30578592925029885        286.65248814712220     
  23.2010000000   6.3362291947    87.9522191923   0.0000000000   1.0000000000	   0.3358326767   0.0000000000   0.0000000000	  0.30584943029801842        287.56705254137285     
  23.3010000000   6.3668172912    88.2498326001   0.0000000000   1.0000000000	   0.3361798703   0.0000000000   0.0000000000	  0.30591248187304809        288.48065322396667     
  23.4010000000   6.3974116756    88.5471393377   0.0000000000   1.0000000000	   0.3365259668   0.0000000000   0.0000000000	  0.30597508953566405        289.39329496434215     
  23.5010000000   6.4280123035    88.8441409969   0.0000000000   1.0000000000	   0.3368709741   0.0000000000   0.0000000000	  0.30603725854398439        290.30498253566913     
  23.6010000000   6.4586191125    89.1408389765   0.0000000000   1.0000000000	   0.3372149001   0.0000000000   0.0000000000	  0.30609899328365525        291.21572083667729     
  23.7010000000   6.4892320885    89.4372351246   0.0000000000   1.0000000000	   0.3375577528   0.0000000000   0.0000000000	  0.30616030010406403        292.12551429506033     
  23.8010000000   6.5198511595    89.7333307086   0.0000000000   1.0000000000	   0.3378995399   0.0000000000   0.0000000000	  0.30622118277179489        293.03436782638209     
  23.9010000000   6.5504763019    90.0291274438   0.0000000000   1.0000000000	   0.3382402691   0.0000000000   0.0000000000	  0.30628164700808075        293.94228587721216     
  24.0010000000   6.5811074735    90.3246268490   0.0000000000   1.0000000000	   0.3385799481   0.0000000000   0.0000000000	  0.30634169764784758        294.84927302584384     
  24.1010000000   6.6117446271    90.6198303732   0.0000000000   1.0000000000	   0.3389185842   0.0000000000   0.0000000000	  0.30640133920528295        295.75533386458812     
  24.2010000000   6.6423877367    90.9147396551   0.0000000000   1.0000000000	   0.3392561853   0.0000000000   0.0000000000	  0.30646057700077645        296.66047275921164     
  24.3010000000   6.6730367305    91.2093558710   0.0000000000   1.0000000000	   0.3395927581   0.0000000000   0.0000000000	  0.30651941433360902        297.56469445608906     
  24.4010000000   6.7036915985    91.5036807764   0.0000000000   1.0000000000	   0.3399283103   0.0000000000   0.0000000000	  0.30657785699567081        298.46800311363455     
  24.5010000000   6.7343522844    91.7977156617   0.0000000000   1.0000000000	   0.3402628490   0.0000000000   0.0000000000	  0.30663590875284469        299.37040327432510     
  24.6010000000   6.7650187666    92.0914621359   0.0000000000   1.0000000000	   0.3405963814   0.0000000000   0.0000000000	  0.30669357472561787        300.27189913662841     
  24.7010000000   6.7956909902    92.3849214698   0.0000000000   1.0000000000	   0.3409289144   0.0000000000   0.0000000000	  0.30675085856995693        301.17249516596775     
  24.8010000000   6.8263689216    92.6780951205   0.0000000000   1.0000000000	   0.3412604549   0.0000000000   0.0000000000	  0.30680776472639359        302.07219560791907     
  24.9010000000   6.8570525343    92.9709845995   0.0000000000   1.0000000000	   0.3415910101   0.0000000000   0.0000000000	  0.30686429785235037        302.97100461066867     
  25.0010000000   6.8877417818    93.2635912083   0.0000000000   1.0000000000	   0.3419205865   0.0000000000   0.0000000000	  0.30692046169727183        303.86892647233032     
  25.1010000000   6.9184366108    93.5559161682   0.0000000000   1.0000000000	   0.3422491908   0.0000000000   0.0000000000	  0.30697625966353792        304.76596552053809     
  25.2010000000   6.9491370170    93.8479611504   0.0000000000   1.0000000000	   0.3425768299   0.0000000000   0.0000000000	  0.30703169704247585        305.66212561897015     
  25.3010000000   6.9798429472    94.1397273474   0.0000000000   1.0000000000	   0.3429035103   0.0000000000   0.0000000000	  0.30708677709082194        306.55741103283526     
  25.4010000000   7.0105543553    94.4312160016   0.0000000000   1.0000000000	   0.3432292383   0.0000000000   0.0000000000	  0.30714150327040451        307.45182593715526     
  25.5010000000   7.0412712302    94.7224286725   0.0000000000   1.0000000000	   0.3435540208   0.0000000000   0.0000000000	  0.30719588036009088        308.34537416816062     
  25.6010000000   7.0719935253    95.0133665696   0.0000000000   1.0000000000	   0.3438778638   0.0000000000   0.0000000000	  0.30724991166023236        309.23805984562603     
  25.7010000000   7.1027212009    95.3040309502   0.0000000000   1.0000000000	   0.3442007738   0.0000000000   0.0000000000	  0.30730360066710627        310.12988700192312     
  25.8010000000   7.1334542380    95.5944232548   0.0000000000   1.0000000000	   0.3445227570   0.0000000000   0.0000000000	  0.30735695162571480        311.02085945723917     
  25.9010000000   7.1641925816    95.8845445686   0.0000000000   1.0000000000	   0.3448438195   0.0000000000   0.0000000000	  0.30740996730019776        311.91098132131646     
  26.0010000000   7.1949362117    96.1743962926   0.0000000000   1.0000000000	   0.3451639676   0.0000000000   0.0000000000	  0.30746265175478976        312.80025636849018     
  26.1010000000   7.2256851005    96.4639797407   0.0000000000   1.0000000000	   0.3454832072   0.0000000000   0.0000000000	  0.30751500868074944        313.68868841405595     
  26.2010000000   7.2564392122    96.7532961376   0.0000000000   1.0000000000	   0.3458015444   0.0000000000   0.0000000000	  0.30756704139544505        314.57628131606850     
  26.3010000000   7.2871985031    97.0423466177   0.0000000000   1.0000000000	   0.3461189851   0.0000000000   0.0000000000	  0.30761875284148033        315.46303897712687     
  26.4010000000   7.3179629498    97.3311324961   0.0000000000   1.0000000000	   0.3464355351   0.0000000000   0.0000000000	  0.30767014669285253        316.34896509243976     
  26.5010000000   7.3487325208    97.6196549966   0.0000000000   1.0000000000	   0.3467512002   0.0000000000   0.0000000000	  0.30772122624333881        317.23406340330985     
  26.6010000000   7.3795071763    97.9079152506   0.0000000000   1.0000000000	   0.3470659862   0.0000000000   0.0000000000	  0.30777199440575642        318.11833769889290     
  26.7010000000   7.4102869113    98.1959147062   0.0000000000   1.0000000000	   0.3473798990   0.0000000000   0.0000000000	  0.30782245536750857        319.00179143514839     
  26.8010000000   7.4410716688    98.4836543079   0.0000000000   1.0000000000	   0.3476929439   0.0000000000   0.0000000000	  0.30787261127317239        319.88442849994499     
  26.9010000000   7.4718614120    98.7711351784   0.0000000000   1.0000000000	   0.3480051265   0.0000000000   0.0000000000	  0.30792246498665637        320.76625257803431     
  27.0010000000   7.5026561393    99.0583587570   0.0000000000   1.0000000000	   0.3483164526   0.0000000000   0.0000000000	  0.30797202063662033        321.64726702196054     
  27.1010000000   7.5334558109    99.3453261132   0.0000000000   1.0000000000	   0.3486269275   0.0000000000   0.0000000000	  0.30802128085785341        322.52747549300886     
  27.2010000000   7.5642603927    99.6320383567   0.0000000000   1.0000000000	   0.3489365567   0.0000000000   0.0000000000	  0.30807024844469760        323.40688157887996     
  27.3010000000   7.5950698560    99.9184966376   0.0000000000   1.0000000000	   0.3492453454   0.0000000000   0.0000000000	  0.30811892634826321        324.28548879415615     
  27.4010000000   7.6258841630   100.2047020073   0.0000000000   1.0000000000	   0.3495532989   0.0000000000   0.0000000000	  0.30816731712484879        325.16330071008514     
  27.5010000000   7.6567033112   100.4906558342   0.0000000000   1.0000000000	   0.3498604227   0.0000000000   0.0000000000	  0.30821542458073381        326.04032056755858     
  27.6010000000   7.6875272438   100.7763589710   0.0000000000   1.0000000000	   0.3501667217   0.0000000000   0.0000000000	  0.30826325047732261        326.91655205398604     
  27.7010000000   7.7183559392   101.0618125861   0.0000000000   1.0000000000	   0.3504722012   0.0000000000   0.0000000000	  0.30831079782257992        327.79199852829100     
  27.8010000000   7.7491893965   101.3470180262   0.0000000000   1.0000000000	   0.3507768665   0.0000000000   0.0000000000	  0.30835807031691614        328.66666314920661     
  27.9010000000   7.7800275445   101.6319759782   0.0000000000   1.0000000000	   0.3510807222   0.0000000000   0.0000000000	  0.30840506906882531        329.54054965774526     
  28.0010000000   7.8108703927   101.9166878641   0.0000000000   1.0000000000	   0.3513837736   0.0000000000   0.0000000000	  0.30845179806517303        330.41366107585327     
  28.1010000000   7.8417178955   102.2011545841   0.0000000000   1.0000000000	   0.3516860257   0.0000000000   0.0000000000	  0.30849825924618424        331.28600088000627     
  28.2010000000   7.8725700427   102.4853773547   0.0000000000   1.0000000000	   0.3519874833   0.0000000000   0.0000000000	  0.30854445578358547        332.15757221885855     
  28.3010000000   7.9034267832   102.7693570070   0.0000000000   1.0000000000	   0.3522881512   0.0000000000   0.0000000000	  0.30859038934964278        333.02837856878597     
  28.4010000000   7.9342881172   103.0530948299   0.0000000000   1.0000000000	   0.3525880344   0.0000000000   0.0000000000	  0.30863606338785127        333.89842294740072     
  28.5010000000   7.9651539881   103.3365915836   0.0000000000   1.0000000000	   0.3528871373   0.0000000000   0.0000000000	  0.30868147929631440        334.76770883428293     
  28.6010000000   7.9960243904   103.6198484863   0.0000000000   1.0000000000	   0.3531854650   0.0000000000   0.0000000000	  0.30872664023896607        335.63623925055549     
  28.7010000000   8.0268993085   103.9028666500   0.0000000000   1.0000000000	   0.3534830221   0.0000000000   0.0000000000	  0.30877154896443815        336.50401728555789     
  28.8010000000   8.0577787003   104.1856469376   0.0000000000   1.0000000000	   0.3537798132   0.0000000000   0.0000000000	  0.30881620726338321        337.37104623114857     
