0
3500
#  eps (GeV/fm^3)     P (GeV/fm^3)     s (fm^-3)     n_b (fm^-3)   x               T (GeV)        mu_b (GeV)     mu_s (GeV)      c_2^2            deps/dT|(n/s)
     4.2010000000     0.7933763044    22.0414411344  0.0000000000  1.0000000000    0.2265902795   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.2210000000     0.7983376115    22.1296624248  0.0000000000  1.0000000000    0.2268149200   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.2410000000     0.8033057664    22.2177964931  0.0000000000  1.0000000000    0.2270389760   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.2610000000     0.8082807063    22.3058437680  0.0000000000  1.0000000000    0.2272624502   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.2810000000     0.8132623643    22.3938045897  0.0000000000  1.0000000000    0.2274853451   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.3010000000     0.8182506795    22.4816793863  0.0000000000  1.0000000000    0.2277076632   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.3210000000     0.8232455901    22.5694685566  0.0000000000  1.0000000000    0.2279294073   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.3410000000     0.8282470321    22.6571724400  0.0000000000  1.0000000000    0.2281505798   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.3610000000     0.8332549472    22.7447914649  0.0000000000  1.0000000000    0.2283711834   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.3810000000     0.8382692764    22.8323260301  0.0000000000  1.0000000000    0.2285912207   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.4010000000     0.8432899567    22.9197764461  0.0000000000  1.0000000000    0.2288106940   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.4210000000     0.8483169343    23.0071431719  0.0000000000  1.0000000000    0.2290296061   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.4410000000     0.8533501460    23.0944264886  0.0000000000  1.0000000000    0.2292479594   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.4610000000     0.8583895383    23.1816268268  0.0000000000  1.0000000000    0.2294657565   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.4810000000     0.8634350548    23.2687445581  0.0000000000  1.0000000000    0.2296829999   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.5010000000     0.8684866386    23.3557800252  0.0000000000  1.0000000000    0.2298996922   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.5210000000     0.8735442352    23.4427336011  0.0000000000  1.0000000000    0.2301158357   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.5410000000     0.8786077910    23.5296056601  0.0000000000  1.0000000000    0.2303314332   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.5610000000     0.8836772499    23.6163965173  0.0000000000  1.0000000000    0.2305464869   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.5810000000     0.8887525615    23.7031065790  0.0000000000  1.0000000000    0.2307609995   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.6010000000     0.8938336716    23.7897361625  0.0000000000  1.0000000000    0.2309749733   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.6210000000     0.8989205281    23.8762856162  0.0000000000  1.0000000000    0.2311884108   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.6410000000     0.9040130817    23.9627553203  0.0000000000  1.0000000000    0.2314013146   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.6610000000     0.9091112804    24.0491455957  0.0000000000  1.0000000000    0.2316136870   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.6810000000     0.9142150748    24.1354567950  0.0000000000  1.0000000000    0.2318255304   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.7010000000     0.9193244164    24.2216892725  0.0000000000  1.0000000000    0.2320368475   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.7210000000     0.9244392537    24.3078433230  0.0000000000  1.0000000000    0.2322476403   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.7410000000     0.9295595417    24.3939193346  0.0000000000  1.0000000000    0.2324579116   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.7610000000     0.9346852306    24.4799176053  0.0000000000  1.0000000000    0.2326676635   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.7810000000     0.9398162733    24.5658384654  0.0000000000  1.0000000000    0.2328768986   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.8010000000     0.9449526253    24.6516822779  0.0000000000  1.0000000000    0.2330856191   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.8210000000     0.9500942394    24.7374493461  0.0000000000  1.0000000000    0.2332938275   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.8410000000     0.9552410688    24.8231399753  0.0000000000  1.0000000000    0.2335015261   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.8610000000     0.9603930715    24.9087545343  0.0000000000  1.0000000000    0.2337087173   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.8810000000     0.9655502008    24.9942933016  0.0000000000  1.0000000000    0.2339154033   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.9010000000     0.9707124142    25.0797566192  0.0000000000  1.0000000000    0.2341215866   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.9210000000     0.9758796683    25.1651448006  0.0000000000  1.0000000000    0.2343272694   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.9410000000     0.9810519204    25.2504581615  0.0000000000  1.0000000000    0.2345324541   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.9610000000     0.9862291268    25.3356969885  0.0000000000  1.0000000000    0.2347371428   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     4.9810000000     0.9914112481    25.4208616329  0.0000000000  1.0000000000    0.2349413381   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.0010000000     0.9965982404    25.5059523548  0.0000000000  1.0000000000    0.2351450419   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.0210000000     1.0017900657    25.5909695100  0.0000000000  1.0000000000    0.2353482568   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.0410000000     1.0069866814    25.6759133635  0.0000000000  1.0000000000    0.2355509849   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.0610000000     1.0121880475    25.7607842136  0.0000000000  1.0000000000    0.2357532284   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.0810000000     1.0173941285    25.8455824235  0.0000000000  1.0000000000    0.2359549896   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.1010000000     1.0226048781    25.9303081715  0.0000000000  1.0000000000    0.2361562706   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.1210000000     1.0278202663    26.0149618887  0.0000000000  1.0000000000    0.2363570739   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.1410000000     1.0330402480    26.0995437579  0.0000000000  1.0000000000    0.2365574014   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.1610000000     1.0382647890    26.1840541214  0.0000000000  1.0000000000    0.2367572554   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.1810000000     1.0434938516    26.2684932616  0.0000000000  1.0000000000    0.2369566381   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.2010000000     1.0487273988    26.3528614630  0.0000000000  1.0000000000    0.2371555516   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.2210000000     1.0539653944    26.4371590131  0.0000000000  1.0000000000    0.2373539981   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.2410000000     1.0592078049    26.5213862338  0.0000000000  1.0000000000    0.2375519799   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.2610000000     1.0644545895    26.6055433228  0.0000000000  1.0000000000    0.2377494988   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.2810000000     1.0697057182    26.6896306391  0.0000000000  1.0000000000    0.2379465572   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.3010000000     1.0749611514    26.7736483857  0.0000000000  1.0000000000    0.2381431570   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.3210000000     1.0802208584    26.8575968957  0.0000000000  1.0000000000    0.2383393004   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.3410000000     1.0854848052    26.9414764411  0.0000000000  1.0000000000    0.2385349896   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.3610000000     1.0907529584    27.0252872972  0.0000000000  1.0000000000    0.2387302267   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.3810000000     1.0960252812    27.1090296776  0.0000000000  1.0000000000    0.2389250135   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.4010000000     1.1013017456    27.1927039271  0.0000000000  1.0000000000    0.2391193522   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.4210000000     1.1065823162    27.2763102653  0.0000000000  1.0000000000    0.2393132450   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.4410000000     1.1118669602    27.3598489464  0.0000000000  1.0000000000    0.2395066936   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.4610000000     1.1171556495    27.4433202921  0.0000000000  1.0000000000    0.2396997004   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.4810000000     1.1224483486    27.5267244982  0.0000000000  1.0000000000    0.2398922671   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.5010000000     1.1277450308    27.6100618923  0.0000000000  1.0000000000    0.2400843960   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.5210000000     1.1330456618    27.6933326760  0.0000000000  1.0000000000    0.2402760889   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.5410000000     1.1383502140    27.7765371507  0.0000000000  1.0000000000    0.2404673478   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.5610000000     1.1436586524    27.8596754912  0.0000000000  1.0000000000    0.2406581746   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.5810000000     1.1489709548    27.9427480699  0.0000000000  1.0000000000    0.2408485715   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.6010000000     1.1542870874    28.0257550676  0.0000000000  1.0000000000    0.2410385403   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.6210000000     1.1596070211    28.1086967328  0.0000000000  1.0000000000    0.2412280829   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.6410000000     1.1649307273    28.1915733172  0.0000000000  1.0000000000    0.2414172013   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.6610000000     1.1702581781    28.2743850752  0.0000000000  1.0000000000    0.2416058974   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.6810000000     1.1755893462    28.3571322646  0.0000000000  1.0000000000    0.2417941731   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.7010000000     1.1809242028    28.4398151135  0.0000000000  1.0000000000    0.2419820303   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.7210000000     1.1862627196    28.5224338528  0.0000000000  1.0000000000    0.2421694709   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.7410000000     1.1916048734    28.6049887823  0.0000000000  1.0000000000    0.2423564969   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.7610000000     1.1969506329    28.6874800733  0.0000000000  1.0000000000    0.2425431099   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.7810000000     1.2022999736    28.7699079989  0.0000000000  1.0000000000    0.2427293120   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.8010000000     1.2076528676    28.8522727693  0.0000000000  1.0000000000    0.2429151049   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.8210000000     1.2130092896    28.9345746308  0.0000000000  1.0000000000    0.2431004905   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.8410000000     1.2183692170    29.0168138657  0.0000000000  1.0000000000    0.2432854707   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.8610000000     1.2237326193    29.0989906274  0.0000000000  1.0000000000    0.2434700471   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.8810000000     1.2290994750    29.1811052044  0.0000000000  1.0000000000    0.2436542217   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.9010000000     1.2344697567    29.2631577890  0.0000000000  1.0000000000    0.2438379963   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.9210000000     1.2398434399    29.3451486096  0.0000000000  1.0000000000    0.2440213725   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.9410000000     1.2452205026    29.4270779313  0.0000000000  1.0000000000    0.2442043523   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.9610000000     1.2506009169    29.5089459218  0.0000000000  1.0000000000    0.2443869372   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     5.9810000000     1.2559846621    29.5907528524  0.0000000000  1.0000000000    0.2445691293   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.0010000000     1.2613717158    29.6724989640  0.0000000000  1.0000000000    0.2447509301   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.0210000000     1.2667620473    29.7541843664  0.0000000000  1.0000000000    0.2449323413   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.0410000000     1.2721556440    29.8358094409  0.0000000000  1.0000000000    0.2451133650   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.0610000000     1.2775524718    29.9173742361  0.0000000000  1.0000000000    0.2452940024   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.0810000000     1.2829525194    29.9988791397  0.0000000000  1.0000000000    0.2454742556   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.1010000000     1.2883557537    30.0803242061  0.0000000000  1.0000000000    0.2456541260   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.1210000000     1.2937621599    30.1617097621  0.0000000000  1.0000000000    0.2458336156   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.1410000000     1.2991717103    30.2430359352  0.0000000000  1.0000000000    0.2460127257   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.1610000000     1.3045843914    30.3243030588  0.0000000000  1.0000000000    0.2461914585   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.1810000000     1.3100001718    30.4055111984  0.0000000000  1.0000000000    0.2463698151   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.2010000000     1.3154190369    30.4866606599  0.0000000000  1.0000000000    0.2465477975   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.2210000000     1.3208409630    30.5677516165  0.0000000000  1.0000000000    0.2467254072   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.2410000000     1.3262659297    30.6487842782  0.0000000000  1.0000000000    0.2469026458   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.2610000000     1.3316939168    30.7297588584  0.0000000000  1.0000000000    0.2470795151   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.2810000000     1.3371249046    30.8106755732  0.0000000000  1.0000000000    0.2472560166   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.3010000000     1.3425588671    30.8915345394  0.0000000000  1.0000000000    0.2474321517   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.3210000000     1.3479957925    30.9723360818  0.0000000000  1.0000000000    0.2476079224   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.3410000000     1.3534356580    31.0530803573  0.0000000000  1.0000000000    0.2477833301   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.3610000000     1.3588784414    31.1337675257  0.0000000000  1.0000000000    0.2479583762   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.3810000000     1.3643241253    31.2143978183  0.0000000000  1.0000000000    0.2481330626   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.4010000000     1.3697726908    31.2949714351  0.0000000000  1.0000000000    0.2483073906   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.4210000000     1.3752241170    31.3754885447  0.0000000000  1.0000000000    0.2484813618   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.4410000000     1.3806783857    31.4559493529  0.0000000000  1.0000000000    0.2486549777   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.4610000000     1.3861354793    31.5363540686  0.0000000000  1.0000000000    0.2488282400   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.4810000000     1.3915953783    31.6167028693  0.0000000000  1.0000000000    0.2490011501   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.5010000000     1.3970580636    31.6969959351  0.0000000000  1.0000000000    0.2491737095   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.5210000000     1.4025235212    31.7772335185  0.0000000000  1.0000000000    0.2493459199   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.5410000000     1.4079917284    31.8574157363  0.0000000000  1.0000000000    0.2495177825   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.5610000000     1.4134626673    31.9375427773  0.0000000000  1.0000000000    0.2496892989   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.5810000000     1.4189363231    32.0176148683  0.0000000000  1.0000000000    0.2498604706   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.6010000000     1.4244126790    32.0976322042  0.0000000000  1.0000000000    0.2500312991   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.6210000000     1.4298917161    32.1775949477  0.0000000000  1.0000000000    0.2502017859   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.6410000000     1.4353734139    32.2575032296  0.0000000000  1.0000000000    0.2503719323   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.6610000000     1.4408577590    32.3373572882  0.0000000000  1.0000000000    0.2505417398   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.6810000000     1.4463447366    32.4171573300  0.0000000000  1.0000000000    0.2507112100   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.7010000000     1.4518343270    32.4969034943  0.0000000000  1.0000000000    0.2508803441   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.7210000000     1.4573265113    32.5765959227  0.0000000000  1.0000000000    0.2510491436   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.7410000000     1.4628212806    32.6562349008  0.0000000000  1.0000000000    0.2512176100   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.7610000000     1.4683186117    32.7358205056  0.0000000000  1.0000000000    0.2513857446   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.7810000000     1.4738184917    32.8153529577  0.0000000000  1.0000000000    0.2515535488   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.8010000000     1.4793209033    32.8948324103  0.0000000000  1.0000000000    0.2517210240   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.8210000000     1.4848258344    32.9742590899  0.0000000000  1.0000000000    0.2518881716   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.8410000000     1.4903332658    33.0536331195  0.0000000000  1.0000000000    0.2520549931   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.8610000000     1.4958431840    33.1329546961  0.0000000000  1.0000000000    0.2522214896   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.8810000000     1.5013555706    33.2122239481  0.0000000000  1.0000000000    0.2523876626   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.9010000000     1.5068704129    33.2914410778  0.0000000000  1.0000000000    0.2525535134   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.9210000000     1.5123876957    33.3706062547  0.0000000000  1.0000000000    0.2527190434   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.9410000000     1.5179074045    33.4497196510  0.0000000000  1.0000000000    0.2528842539   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.9610000000     1.5234295252    33.5287814420  0.0000000000  1.0000000000    0.2530491463   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     6.9810000000     1.5289540440    33.6077918052  0.0000000000  1.0000000000    0.2532137219   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.0010000000     1.5344809424    33.6867508496  0.0000000000  1.0000000000    0.2533779818   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.0210000000     1.5400102074    33.7656587582  0.0000000000  1.0000000000    0.2535419275   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.0410000000     1.5455418290    33.8445157529  0.0000000000  1.0000000000    0.2537055604   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.0610000000     1.5510757848    33.9233218783  0.0000000000  1.0000000000    0.2538688815   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.0810000000     1.5566120705    34.0020774337  0.0000000000  1.0000000000    0.2540318923   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.1010000000     1.5621506645    34.0807824689  0.0000000000  1.0000000000    0.2541945939   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.1210000000     1.5676915608    34.1594372527  0.0000000000  1.0000000000    0.2543569878   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.1410000000     1.5732347385    34.2380418400  0.0000000000  1.0000000000    0.2545190750   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.1610000000     1.5787801872    34.3165964326  0.0000000000  1.0000000000    0.2546808569   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.1810000000     1.5843278945    34.3951011989  0.0000000000  1.0000000000    0.2548423348   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.2010000000     1.5898778481    34.4735563101  0.0000000000  1.0000000000    0.2550035098   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.2210000000     1.5954300311    34.5519618671  0.0000000000  1.0000000000    0.2551643832   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.2410000000     1.6009844321    34.6303180461  0.0000000000  1.0000000000    0.2553249562   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.2610000000     1.6065410374    34.7086249895  0.0000000000  1.0000000000    0.2554852299   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.2810000000     1.6120998388    34.7868829150  0.0000000000  1.0000000000    0.2556452058   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.3010000000     1.6176608183    34.8650918973  0.0000000000  1.0000000000    0.2558048849   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.3210000000     1.6232239684    34.9432521593  0.0000000000  1.0000000000    0.2559642684   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.3410000000     1.6287892717    35.0213637805  0.0000000000  1.0000000000    0.2561233576   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.3610000000     1.6343567162    35.0994269158  0.0000000000  1.0000000000    0.2562821534   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.3810000000     1.6399262955    35.1774417960  0.0000000000  1.0000000000    0.2564406574   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.4010000000     1.6454979933    35.2554085078  0.0000000000  1.0000000000    0.2565988704   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.4210000000     1.6510717934    35.3333271401  0.0000000000  1.0000000000    0.2567567937   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.4410000000     1.6566476957    35.4111980049  0.0000000000  1.0000000000    0.2569144286   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.4610000000     1.6622256743    35.4890210489  0.0000000000  1.0000000000    0.2570717759   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.4810000000     1.6678057297    35.5667965893  0.0000000000  1.0000000000    0.2572288372   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.5010000000     1.6733878446    35.6445246878  0.0000000000  1.0000000000    0.2573856132   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.5210000000     1.6789720070    35.7222054822  0.0000000000  1.0000000000    0.2575421053   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.5410000000     1.6845582081    35.7998391496  0.0000000000  1.0000000000    0.2576983146   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.5610000000     1.6901464340    35.8774257958  0.0000000000  1.0000000000    0.2578542420   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.5810000000     1.6957366738    35.9549655655  0.0000000000  1.0000000000    0.2580098888   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.6010000000     1.7013289222    36.0324586806  0.0000000000  1.0000000000    0.2581652562   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.6210000000     1.7069231610    36.1099051792  0.0000000000  1.0000000000    0.2583203451   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.6410000000     1.7125193775    36.1873051761  0.0000000000  1.0000000000    0.2584751566   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.6610000000     1.7181175701    36.2646589374  0.0000000000  1.0000000000    0.2586296919   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.6810000000     1.7237177216    36.3419665082  0.0000000000  1.0000000000    0.2587839520   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.7010000000     1.7293198255    36.4192280848  0.0000000000  1.0000000000    0.2589379381   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.7210000000     1.7349238650    36.4964437165  0.0000000000  1.0000000000    0.2590916510   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.7410000000     1.7405298400    36.5736136794  0.0000000000  1.0000000000    0.2592450921   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.7610000000     1.7461377287    36.6507379522  0.0000000000  1.0000000000    0.2593982622   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.7810000000     1.7517475261    36.7278167407  0.0000000000  1.0000000000    0.2595511624   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.8010000000     1.7573592220    36.8048501780  0.0000000000  1.0000000000    0.2597037938   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.8210000000     1.7629728064    36.8818383994  0.0000000000  1.0000000000    0.2598561574   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.8410000000     1.7685882699    36.9587815425  0.0000000000  1.0000000000    0.2600082543   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.8610000000     1.7742056003    37.0356797094  0.0000000000  1.0000000000    0.2601600855   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
     7.8810000000     1.7798247886    37.1125330421  0.0000000000  1.0000000000    0.2603116519   0.0000000000   0.0000000000     0.00000000000000000       0.00000000000000000
